kinetic_energy,potential_energy,time
26.238098,-833.002907,87.300000
28.025643,-834.842689,87.400000
25.547371,-832.200745,87.500000
26.181345,-832.923027,87.600000
26.047663,-832.688904,87.700000
27.212362,-833.982796,87.800000
25.181622,-831.883121,87.900000
26.101702,-832.745898,88.000000
28.385012,-835.247899,88.100000
27.845457,-834.674325,88.200000
27.288737,-834.009389,88.300000
25.418441,-832.134844,88.400000
25.444633,-832.074644,88.500000
25.515004,-832.128242,88.600000
25.985354,-832.742116,88.700000
27.140255,-833.889205,88.800000
27.005740,-833.796249,88.900000
25.866755,-832.456440,89.000000
26.203788,-832.886321,89.100000
24.956479,-831.546071,89.200000
25.298263,-832.016497,89.300000
25.457952,-832.138040,89.400000
25.837126,-832.469394,89.500000
26.023428,-832.670127,89.600000
25.369741,-831.956262,89.700000
26.020895,-832.743149,89.800000
25.980578,-832.670456,89.900000
26.682931,-833.379364,90.000000
26.234964,-832.933371,90.100000
26.992012,-833.808506,90.200000
27.356565,-834.172964,90.300000
25.833288,-832.505509,90.400000
26.891301,-833.614102,90.500000
25.925516,-832.618007,90.600000
26.931491,-833.724891,90.700000
24.692654,-831.320715,90.800000
26.575090,-833.359249,90.900000
25.848713,-832.569888,91.000000
26.495635,-833.201887,91.100000
27.546855,-834.387108,91.200000
25.838381,-832.572098,91.300000
28.204387,-835.017605,91.400000
27.613136,-834.441132,91.500000
26.691767,-833.360526,91.600000
25.468488,-832.205521,91.700000
27.329642,-834.120722,91.800000
26.636120,-833.456869,91.900000
25.727022,-832.378279,92.000000
26.661275,-833.476182,92.100000
26.534023,-833.291504,92.200000
25.791627,-832.480816,92.300000
27.085197,-833.858521,92.400000
25.868536,-832.690472,92.500000
26.581367,-833.302417,92.600000
25.478697,-832.212636,92.700000
25.914327,-832.636649,92.800000
25.698703,-832.388469,92.900000
26.035926,-832.830636,93.000000
25.059542,-831.769134,93.100000
26.576249,-833.300692,93.200000
24.723759,-831.299545,93.300000
26.204680,-832.952450,93.400000
24.919478,-831.570731,93.500000
26.476859,-833.283225,93.600000
27.138040,-833.899263,93.700000
26.049864,-832.876922,93.800000
26.072828,-832.798083,93.900000
27.766113,-834.671565,94.000000
26.478062,-833.192080,94.100000
27.273836,-834.062846,94.200000
27.334580,-834.065301,94.300000
26.677192,-833.422706,94.400000
27.105168,-833.886997,94.500000
26.430321,-833.193948,94.600000
25.327640,-831.971748,94.700000
26.403578,-833.232588,94.800000
27.162213,-833.909839,94.900000
26.128679,-832.811436,95.000000
25.712113,-832.424478,95.100000
25.390181,-832.084732,95.200000
26.341185,-833.085117,95.300000
27.647266,-834.448204,95.400000
26.996268,-833.725633,95.500000
26.065229,-832.819660,95.600000
26.350136,-833.139952,95.700000
27.343974,-834.140065,95.800000
24.199333,-830.803060,95.900000
26.113387,-832.910563,96.000000
25.311480,-831.950374,96.100000
26.258163,-833.055436,96.200000
24.120740,-830.840188,96.300000
26.372156,-833.181361,96.400000
26.609143,-833.410780,96.500000
28.977851,-835.963880,96.600000
26.729764,-833.632331,96.700000
28.777396,-835.661094,96.800000
26.293047,-833.051020,96.900000
25.405942,-832.127155,97.000000
24.247397,-830.912473,97.100000
26.809662,-833.696647,97.200000
26.423469,-833.313412,97.300000
26.483666,-833.314853,97.400000
26.621639,-833.415024,97.500000
26.208312,-833.062017,97.600000
27.012134,-833.871762,97.700000
24.841120,-831.661967,97.800000
26.024115,-832.875340,97.900000
25.705812,-832.469215,98.000000
26.952022,-833.814789,98.100000
25.284123,-831.982495,98.200000
27.977781,-834.829433,98.300000
25.768430,-832.506695,98.400000
25.429548,-832.196129,98.500000
26.656807,-833.512149,98.600000
27.398006,-834.252835,98.700000
26.544920,-833.336753,98.800000
26.054268,-832.794189,98.900000
25.540234,-832.305439,99.000000
26.624057,-833.392772,99.100000
25.512609,-832.176111,99.200000
26.352340,-833.013869,99.300000
26.202806,-832.818370,99.400000
26.957318,-833.668309,99.500000
25.581865,-832.298468,99.600000
25.371388,-832.021945,99.700000
26.164806,-832.789466,99.800000
26.607594,-833.313173,99.900000
