x,y,z
-1.292484,1.518035,-2.703105
1.878708,0.447423,-2.072033
-5.815840,-3.673705,-0.891829
6.474117,0.665244,4.168535
-0.472836,-3.388636,-6.141356
1.486279,-3.926913,-3.385364
-2.910934,2.370217,-0.744538
0.254761,-2.387864,2.274302
0.422738,4.390054,-1.891882
4.661464,8.692231,0.729656
0.458365,-2.116312,1.992326
4.777712,1.512651,1.538451
0.746008,2.492527,2.032723
-1.242307,1.255505,4.772264
1.789130,5.973926,0.830360
6.357152,-3.943076,-8.154339
-5.495794,8.368458,1.761267
7.815132,3.672651,-5.685773
-3.555133,7.729966,1.295944
4.143427,-2.481145,-5.233917
-3.238905,-3.172349,0.319282
-5.527729,1.714331,7.929699
-0.388305,-2.048388,-6.739713
-2.853180,3.615541,-0.154696
-2.340123,4.993758,5.942776
0.811120,4.185106,2.648447
-3.694844,-7.667049,6.850657
-3.312627,0.623266,-4.985978
-4.364123,-2.759454,2.518177
3.615745,-2.847359,-0.695247
-3.033245,-7.091014,6.195351
3.301689,4.211098,3.386937
-4.716900,-1.768925,-6.062496
-7.128550,0.556209,-3.993284
13.705318,-6.964944,-2.289652
-3.926226,0.033265,3.978001
1.586201,-5.846210,-6.700674
-2.816337,-1.667035,2.328338
2.309954,4.991915,0.900558
-1.428785,2.335325,2.409064
-0.579827,-3.689573,4.988244
3.942009,9.320767,0.570074
2.209480,-5.105141,2.342725
-2.854127,6.764421,4.632079
-4.354440,-0.544649,-2.266922
2.225706,-1.657484,-2.352809
-1.830430,8.354838,-0.770567
6.940857,6.454654,-4.618864
3.573640,-1.758634,-3.598436
-1.311899,-2.186388,-0.550036
3.458298,2.001125,-0.551726
-6.082033,6.909225,-9.394384
0.147157,-4.514083,4.312045
4.016607,-5.325793,-0.677655
5.411694,2.069501,0.073612
-2.215523,-1.880811,3.608206
7.892909,4.276113,2.131869
3.950932,-2.957077,-3.745533
-9.168279,-0.979004,2.834006
-1.946255,-8.068305,0.148641
-0.388435,0.784024,4.469565
0.985413,-4.972899,-0.809937
2.985675,-2.692306,-0.706213
-1.190421,-5.249598,0.608543
6.110287,2.337144,-1.197847
3.282396,1.760357,5.654434
-1.214739,0.593126,3.733245
-1.061251,-3.663304,3.984943
2.268798,-3.297008,-5.948060
1.711906,2.552368,-3.442163
6.344277,0.777924,1.361206
-8.493101,7.223736,-5.264874
0.643197,2.807991,2.806394
-5.736433,3.068020,10.875670
0.286768,-3.317685,-5.785587
-2.363280,-1.306127,-1.828892
-3.393887,2.320885,4.445538
-0.712174,-6.739074,-1.833481
2.921534,4.729697,-8.034084
0.615777,1.262179,7.503593
-2.941551,-2.747143,-4.947881
0.294492,-0.224644,-1.979004
9.670799,2.212354,-1.125753
5.477920,-7.606764,2.871641
-3.257860,0.774347,0.624093
4.918263,-5.712213,-3.683351
2.473292,-0.727888,-5.783722
-2.601622,-4.684278,0.206291
3.384481,0.312931,-2.208215
2.967740,-1.332610,3.037495
-0.888074,0.073445,-2.434441
-2.257827,-3.209144,-0.063815
1.217858,0.834152,2.400226
-5.462876,-4.397524,4.034025
7.404780,1.375321,-8.142333
6.005286,-0.780317,-0.169142
0.779189,1.910037,0.369504
0.777725,-3.593079,-0.405594
-4.840529,4.738832,4.070539
-2.315861,-1.468155,-0.230969
-3.150621,-2.793262,-0.573500
-9.041836,8.151874,-4.051730
1.663585,9.669540,0.916888
0.272597,-4.205719,-0.201324
3.434509,-4.566168,2.225599
-1.963436,-1.772719,10.025400
-5.237552,1.000650,-5.979844
-6.261369,-6.473222,5.616674
2.789023,-5.770549,10.235855
6.285280,-8.514604,4.495062
-4.597758,-0.247692,-5.511519
5.203028,0.900106,-2.581447
0.323836,-1.038408,-6.567406
2.621187,-1.367601,0.415701
0.547834,2.969149,0.147704
4.118677,7.756192,1.784787
1.689664,-5.368798,5.894612
0.714229,-3.013725,-0.457986
-4.276026,-0.058562,-0.835881
4.458851,-0.351269,2.059146
-3.744456,-7.162663,-0.997721
-8.566192,2.358649,6.512908
8.721134,0.027785,-2.183674
-0.449611,3.086183,-3.819813
-0.865427,-4.141930,-1.508257
-2.834418,0.804142,9.279186
2.865676,-0.076443,-2.341872
-3.286167,0.629384,0.046598
2.046865,-1.061612,-1.671977
-4.528599,4.646757,-4.929081
-2.990379,0.136693,-1.819974
-0.215309,-1.877151,5.263342
-0.053335,2.516528,-0.843072
-7.647330,0.658981,0.790084
0.754878,4.145816,-1.960518
1.402720,1.226434,7.353340
-4.525466,-5.019575,2.219439
-1.043787,1.417764,0.670150
-2.815280,-3.441238,-7.742022
1.067570,7.822317,-9.603809
2.711454,-0.349447,0.213642
-1.525704,1.648283,6.753661
4.597242,3.092390,-7.266103
-6.543489,2.670053,2.904935
-4.246939,3.775767,-5.226852
-4.829002,-2.254598,5.733316
-4.199956,2.419824,-4.614350
4.114704,0.468678,0.723322
3.849625,4.369619,-4.673941
-0.375289,-1.794125,2.876520
3.226300,0.725151,-5.470924
-7.419338,-5.771483,-6.649023
-4.313872,7.168762,0.197562
8.326933,3.689670,3.264653
3.835255,-0.816788,0.828110
2.802228,0.048671,-1.498031
-4.936117,0.232419,-1.412692
4.916749,-6.649542,-0.805724
0.780903,-1.589761,2.303221
-1.601259,-9.801857,3.467429
5.148552,-4.448865,10.046577
